fid,mylevel,plz_name,plz_code,krs_code,lan_name,lan_code,krs_name,ZIP_3,CatchArea,ClassArea,Percentage,Joined lay,ZIP3_ID,CatchArea3,ClassArea3
30863,6,Bad Säckingen,"79713","08337",Baden-Württemberg,"08",Landkreis Waldshut,"797",25406395.2536777,653440.709039752,2.57195364598275,"797",488,592026533.2,4852896.39996289
30864,6,Feldberg,"79868","08315",Baden-Württemberg,"08",Landkreis Breisgau-Hochschwarzwald,"798",25148762.1068474,1349.6813842617,0.005366790534371,"798",482,838288975.7,9173095.491928
30865,6,Oelde,"59302","05570",Nordrhein-Westfalen,"05",Kreis Warendorf,"593",102792885.062677,859.306817677803,0.000835959431583,"593",224,345545394.8,859.306817677803
30866,6,Wermelskirchen,"42929","05378",Nordrhein-Westfalen,"05",Kreis Rheinisch-Bergischer Kreis,"429",74660699.7968581,348279.126510756,0.466482536941627,"429",272,74710851.96,348279.126510756
30867,6,Remscheid,"42899","05120",Nordrhein-Westfalen,"05",Kreisfreie Stadt Remscheid,"428",9830469.28347487,120034.061376493,1.22104100948947,"428",274,74074692.87,831000.154371087
30868,6,Tecklenburg,"49545","05566",Nordrhein-Westfalen,"05",Kreis Steinfurt,"495",70451320.8478276,1526918.36698671,2.16733816855584,"495",643,1049184417,3812474.93385577
30869,6,Bad Mergentheim,"97980","08128",Baden-Württemberg,"08",Landkreis Main-Tauber-Kreis,"979",130131306.141661,742197.857264563,0.570345352913471,"979",1072,1077349763,6261018.60100009
30870,6,Quickborn,"25451","01056",Schleswig-Holstein,"01",Kreis Pinneberg,"254",42756459.7708,798978.465439068,1.86867310746041,"254",848,361532416.2,889479.353377488
30871,6,Burkardroth,"97705","09672",Bayern,"09",Landkreis Bad Kissingen,"977",80373118.4351258,254276.611675703,0.316370220076686,"977",1079,1591016305,9042806.5862392
30872,6,Staig,"89195","08425",Baden-Württemberg,"08",Landkreis Alb-Donau-Kreis,"891",17559314.2914778,276270.170151822,1.57335397935162,"891",332,711858808.2,3327740.74862052
30873,6,Essingen,"73457","08136",Baden-Württemberg,"08",Landkreis Ostalbkreis,"734",55591260.5567214,551738.261661567,0.992491006924753,"734",1042,1052339123,12409755.8647879
30874,6,Katlenburg-Lindau,"37191","03155",Niedersachsen,"03",Landkreis Northeim,"371",71725727.8461547,18956.0975902019,0.026428588680008,"371",637,1152256505,2588177.42014351
30875,6,Frickenhausen,"97252","09679",Bayern,"09",Landkreis Würzburg,"972",10440755.4201348,450286.304618543,4.31277514412582,"972",1021,10463476.58,450286.304618543
30876,6,Blaichach,"87544","09780",Bayern,"09",Landkreis Oberallgäu,"875",50166793.6778938,1128269.98721892,2.24903746981163,"875",1135,902469026.5,49878758.7307712
30877,6,Egg an der Günz,"87743","09778",Bayern,"09",Landkreis Unterallgäu,"877",20732997.6399948,4712.36719294987,0.022728827132356,"877",1165,1027935119,11588209.389357
30878,6,Mihla,"99826","16063",Thüringen,"16",Landkreis Wartburgkreis,"998",89279721.5324507,779309.325093435,0.872885031132381,"998",1169,1405822119,6175079.78089803
30879,6,Sulzfeld,"97633","09673",Bayern,"09",Landkreis Rhön-Grabfeld,"976",160859487.596607,663997.477216091,0.412781047072101,"976",1083,251086384.2,663997.477216091
30880,6,Winterbach,"89368","09774",Bayern,"09",Landkreis Günzburg,"893",14846922.9030932,676787.629236366,4.55843701522397,"893",325,491362358.4,5670763.79999689
30881,6,Ebeleben,"99713","16065",Thüringen,"16",Landkreis Kyffhäuserkreis,"997",189030520.302557,17972.4835059177,0.009507715197076,"997",1170,1377132091,4819413.01538055
30882,6,Wesendorf,"29392","03151",Niedersachsen,"03",Landkreis Gifhorn,"293",31409623.1023782,587486.826483494,1.87040393502529,"293",727,2146506188,39002351.7449629
30883,6,Büren,"33142","05774",Nordrhein-Westfalen,"05",Kreis Paderborn,"331",170992913.638473,336164.909419927,0.196595813397667,"331",511,1317145094,29690757.5149614
30884,6,Battenberg,"35088","06635",Hessen,"06",Landkreis Waldeck-Frankenberg,"350",64629722.728634,357074.453635447,0.552492628097329,"350",587,230564658.1,3188452.74665936
30885,6,Langen,"63225","06438",Hessen,"06",Landkreis Offenbach,"632",29075107.3965382,5935.93576855585,0.020415868762234,"632",1104,53267800.79,5935.93576855585
30886,6,Hille,"32479","05770",Nordrhein-Westfalen,"05",Kreis Minden-Lübbecke,"324",102913756.063614,963.210999000818,0.000935939990768,"324",625,521538115.3,310425.324942597
30887,6,Lich,"35423","06531",Hessen,"06",Landkreis Gießen,"354",76824220.32997,851119.168741081,1.10787869383563,"354",576,596362042,5334013.86571272
30888,6,Ebsdorfergrund,"35085","06534",Hessen,"06",Landkreis Marburg-Biedenkopf,"350",71694069.0184763,389238.997540178,0.542916593895469,"350",586,528333114,2104485.53795675
30889,6,Münster,"64839","06432",Hessen,"06",Landkreis Darmstadt-Dieburg,"648",20864308.1341917,265141.400216529,1.2707893236202,"648",1098,306233761.3,265141.400216529
30890,6,Petershagen,"32469","05770",Nordrhein-Westfalen,"05",Kreis Minden-Lübbecke,"324",212007458.553394,290639.880057666,0.137089459984479,"324",625,521538115.3,310425.324942597
30891,6,Mönsheim,"71297","08236",Baden-Württemberg,"08",Landkreis Enzkreis,"712",16797204.5961765,26921.8653848935,0.160275867515608,"712",124,252403459.3,700552.062703027
30892,6,Albstadt,"72458","08417",Baden-Württemberg,"08",Landkreis Zollernalbkreis,"724",36606569.451828,641641.358949997,1.75280385067046,"724",72,592682750,7078355.94061628
30893,6,Aschaffenburg,"63741","09661",Bayern,"09",Kreisfreie Stadt Aschaffenburg,"637",26567773.5066469,429951.199306635,1.61831852111757,"637",1160,267145917.2,709737.839253647
30894,6,"Behrendorf, Bondelum","25850","01054",Schleswig-Holstein,"01",Kreis Nordfriesland,"258",24514560.0577441,294087.271887636,1.19964327809641,"258",830,1245772415,6348898.6148503
30895,6,Neukirchen (Knüll),"34626","06634",Hessen,"06",Landkreis Schwalm-Eder-Kreis,"346",66345245.4735162,573530.70905933,0.864463918952976,"346",406,520123732.4,5415043.12217899
30896,6,"Hanerau-Hademarschen, Seefeld u.a.","25557","01058",Schleswig-Holstein,"01",Kreis Rendsburg-Eckernförde,"255",103508352.442513,890991.559664373,0.860791944456089,"255",846,963731751.1,4159707.91992098
30897,6,Aspach,"71546","08119",Baden-Württemberg,"08",Landkreis Rems-Murr-Kreis,"715",35212974.7438736,49828.6391741522,0.141506474634954,"715",118,374453437.9,3279996.48195284
30898,6,Wertheim,"97877","08128",Baden-Württemberg,"08",Landkreis Main-Tauber-Kreis,"978",138620015.036894,730500.727382075,0.526980701298908,"978",1077,721757620.1,2441634.05509814
30899,6,Öhringen,"74613","08126",Baden-Württemberg,"08",Landkreis Hohenlohekreis,"746",67821119.981566,795526.884036357,1.17297809923013,"746",968,604335217.5,1437351.01942371
30900,6,Pinnow,"19065","13076",Mecklenburg-Vorpommern,"13",Landkreis Ludwigslust-Parchim,"190",45999646.1639025,16759.1476522293,0.036433209926255,"190",766,913326337.3,11011108.5701863
30901,6,Goldkronach,"95497","09472",Bayern,"09",Landkreis Bayreuth,"954",41188822.349445,336351.325596131,0.816608260227823,"954",154,734822887.2,1506554.26523908
30902,6,Schleiz,"07907","16075",Thüringen,"16",Landkreis Saale-Orla-Kreis,"079",189613421.279741,2047084.52326759,1.07960950730775,"079",739,917317514.2,9794085.52145069
30903,6,Althegnenberg,"82278","09179",Bayern,"09",Landkreis Fürstenfeldbruck,"822",16073888.3498199,529782.008121345,3.29591693429475,"822",19,600528810.6,9328896.84403071
30904,6,Effeltrich,"91090","09474",Bayern,"09",Landkreis Forchheim,"910",11928765.8761284,181435.842840236,1.52099424805814,"910",900,326931450.4,351065.671709588
30905,6,Allersberg,"90584","09576",Bayern,"09",Landkreis Roth,"905",59772358.6658136,342280.859915051,0.572640711451154,"905",759,59828155.72,342280.859915051
30906,6,Walchensee,"82432","09173",Bayern,"09",Landkreis Bad Tölz-Wolfratshausen,"824",36349248.2187795,1703630.37364131,4.68683798737039,"824",13,1159161160,72709282.9272832
30907,6,Rastow,"19077","13076",Mecklenburg-Vorpommern,"13",Landkreis Ludwigslust-Parchim,"190",105608568.269083,2003577.38902099,1.89717313837266,"190",766,913326337.3,11011108.5701863
30908,6,Zusmarshausen,"86441","09772",Bayern,"09",Landkreis Augsburg,"864",68644969.4079917,2736423.299383,3.98634207718711,"864",943,547910992.7,12989359.8737539
30909,6,Großaitingen,"86845","09772",Bayern,"09",Landkreis Augsburg,"868",39166625.4317021,1159307.87150043,2.95993810731027,"868",981,755499929.6,14855846.5984189
30910,6,Gessertshausen,"86459","09772",Bayern,"09",Landkreis Augsburg,"864",41333826.5620775,1184203.89599746,2.86497523818405,"864",943,547910992.7,12989359.8737539
30911,6,Langerringen,"86853","09772",Bayern,"09",Landkreis Augsburg,"868",42037443.8059704,312214.834186767,0.742706515714507,"868",981,755499929.6,14855846.5984189
30912,6,Wolfsburg,"38440","03103",Niedersachsen,"03",Kreisfreie Stadt Wolfsburg,"384",15614826.8115553,17631.950362341,0.112918001429852,"384",614,1127128410,2213998.77030626
30913,6,Göhrde,"29473","03354",Niedersachsen,"03",Landkreis Lüchow-Dannenberg,"294",93689974.4209663,359929.29785329,0.384170558352446,"294",726,1805270158,7386061.53168906
30914,6,Landsberg a. Lech,"86899","09181",Bayern,"09",Landkreis Landsberg am Lech,"868",57893552.5709476,1455589.76721205,2.51425193751626,"868",981,755499929.6,14855846.5984189
30915,6,Peiting,"86971","09190",Bayern,"09",Landkreis Weilheim-Schongau,"869",74982086.6892604,575430.115032566,0.767423447972653,"869",980,937669830.4,3662159.10245716
30916,6,Rain,"86641","09779",Bayern,"09",Landkreis Donau-Ries,"866",80382989.2842491,356280.7363113,0.443229020821092,"866",988,1428545179,6465542.83819694
30917,6,Helmstedt,"38350","03154",Niedersachsen,"03",Landkreis Helmstedt,"383",67041377.7934805,1113868.89200759,1.66146479781314,"383",616,339322520.7,2832910.10248924
30918,6,"Hötensleben, Völpke, Ottleben u.a.","39393","15083",Sachsen-Anhalt,"15",Landkreis Börde,"393",162322480.419111,811012.813630076,0.499630618960521,"393",707,485273550.8,3118653.80752453
30919,6,Meschede,"59872","05958",Nordrhein-Westfalen,"05",Kreis Hochsauerlandkreis,"598",218438396.204255,30854720.1047651,14.1251358007197,"598",218,619558969.9,78611091.1437365
30920,6,Herborn,"35745","06532",Hessen,"06",Landkreis Lahn-Dill-Kreis,"357",64001284.0659295,21044.0024804287,0.032880594174877,"357",570,759553418.4,14314139.1420265
30921,6,Lingenfeld,"67360","07334",Rheinland-Pfalz,"07",Landkreis Germersheim,"673",15222734.8709968,239525.122713474,1.57346971318425,"673",463,175319714.7,875410.157504524
30922,6,Werther (Westf.),"33824","05754",Nordrhein-Westfalen,"05",Kreis Gütersloh,"338",35379624.7190814,274848.696951459,0.776855885651111,"338",549,147973420.8,1204452.79576227
30923,6,Breidenbach,"35236","06534",Hessen,"06",Landkreis Marburg-Biedenkopf,"352",46061745.4263501,1853325.10850868,4.02356682612479,"352",579,233020072.4,3982176.35642091
30924,6,Solms,"35606","06532",Hessen,"06",Landkreis Lahn-Dill-Kreis,"356",33733700.6315899,239798.996569116,0.710858850583845,"356",571,400409046.1,2667201.92965261
30925,6,Mittelangeln,"24986","01059",Schleswig-Holstein,"01",Kreis Schleswig-Flensburg,"249",45048493.6483485,437607.374156014,0.971414000148387,"249",564,847100281.3,6071246.21051944
30926,6,Gammelsdorf,"85408","09178",Bayern,"09",Landkreis Freising,"854",21627202.8285204,531136.658169501,2.45587310749717,"854",1060,726089648.6,2216711.40643221
30927,6,Tuntenhausen,"83104","09187",Bayern,"09",Landkreis Rosenheim,"831",79315990.8472935,2940301.81824663,3.70707317255555,"831",86,139918180.7,2940301.81824663
30928,6,Kiefersfelden,"83088","09187",Bayern,"09",Landkreis Rosenheim,"830",37702425.1148114,1384309.03816972,3.67167107673902,"830",87,483716395.5,10486870.5369349
30929,6,Flintsbach a. Inn,"83126","09187",Bayern,"09",Landkreis Rosenheim,"831",31294136.3630943,1233640.99778135,3.94208353752879,"831",84,171685856,2285616.05914937
30930,6,Thalmassing,"93107","09375",Bayern,"09",Landkreis Regensburg,"931",37149421.8553345,32217.0337475389,0.086722840191153,"931",52,37197553.36,32217.0337475389
30931,6,Riedering,"83083","09187",Bayern,"09",Landkreis Rosenheim,"830",38079728.9686632,360749.34010561,0.947352698866318,"830",87,483716395.5,10486870.5369349
30932,6,Großpösna,"04463","14729",Sachsen,"14",Landkreis Leipzig,"044",41440019.0558937,1203006.19812592,2.90300589993292,"044",864,119238943.3,5994881.89749484
30933,6,Unterwössen,"83246","09189",Bayern,"09",Landkreis Traunstein,"832",40198360.9410146,257511.943533497,0.64060309302501,"832",135,502801441.5,8507789.78721692
30934,6,Reit im Winkl,"83242","09189",Bayern,"09",Landkreis Traunstein,"832",71858548.7774753,265649.490351731,0.369683906607088,"832",135,502801441.5,8507789.78721692
30935,6,Traunreut,"83301","09189",Bayern,"09",Landkreis Traunstein,"833",22677326.68517,94683.8012809753,0.417526292210159,"833",133,929444815.5,16591592.838009
30936,6,Pleiskirchen,"84568","09171",Bayern,"09",Landkreis Altötting,"845",52519340.3050665,71941.9702546515,0.136981861989823,"845",79,801314500.9,2039600.03357469
30937,6,Wittenberg,"06889","15091",Sachsen-Anhalt,"15",Landkreis Wittenberg,"068",108394267.061907,1099580.66794236,1.01442695978963,"068",669,620665124.4,6849046.00133735
30938,6,"Brück, Borkheide u.a.","14822","12069",Brandenburg,"12",Landkreis Potsdam-Mittelmark,"148",232557080.897941,6137021.57045743,2.63893128807834,"148",771,952750530.1,22563604.91017
30939,6,Feldberger Seenlandschaft,"17258","13071",Mecklenburg-Vorpommern,"13",Landkreis Mecklenburgische Seenplatte,"172",200519670.360551,504546.855393493,0.251619631373957,"172",721,2014423440,16760912.7319757
30940,6,Eppenschlag,"94536","09272",Bayern,"09",Landkreis Freyung-Grafenau,"945",17046255.1820778,443739.549762695,2.60314975355547,"945",22,847952455.8,12467494.7347982
30941,6,Waldkirchen,"94065","09272",Bayern,"09",Landkreis Freyung-Grafenau,"940",79921960.2239892,503259.460254234,0.629688584769192,"940",1178,211330722.1,3435131.33468777
30942,6,Königs Wusterhausen,"15712","12061",Brandenburg,"12",Landkreis Dahme-Spreewald,"157",28561416.6185881,234947.561293699,0.822604720316263,"157",912,690397451.4,3493906.24140768
30943,6,Erkner,"15537","12067",Brandenburg,"12",Landkreis Oder-Spree,"155",158763055.520056,275036.287460727,0.173236957779502,"155",913,507406034.7,2866429.92686397
30944,6,Großräschen,"01983","12066",Brandenburg,"12",Landkreis Oberspreewald-Lausitz,"019",80999086.427892,790962.235366573,0.976507600577339,"019",853,1224048927,44618644.6616356
30945,6,Schwedt,"16303","12073",Brandenburg,"12",Landkreis Uckermark,"163",205684243.546996,1274521.60567812,0.61964960645462,"163",881,334125464.4,2117098.86076054
30946,6,Müllrose,"15299","12067",Brandenburg,"12",Landkreis Oder-Spree,"152",127796834.42723,3878211.40531255,3.03466938183112,"152",915,306257892.2,4547932.08845857
30947,6,"Ostritz, Schönau-Berzdorf","02899","14626",Sachsen,"14",Landkreis Görlitz,"028",51008844.6458869,1287641.45291901,2.52434937873629,"028",767,376463387.5,1531658.56799848
30948,6,"Bergen, Lohheide u.a.","29303","03351",Niedersachsen,"03",Landkreis Celle,"293",264474643.998249,22580514.0372142,8.5378748207574,"293",727,2146506188,39002351.7449629
30949,6,Bispingen,"29646","03358",Niedersachsen,"03",Landkreis Heidekreis,"296",128841036.869762,16952309.2090936,13.1575386390516,"296",724,1554291028,77682900.3513784
30950,6,Nentershausen,"36214","06632",Hessen,"06",Landkreis Hersfeld-Rotenburg,"362",54428223.1127474,944238.731392918,1.73483291827649,"362",560,1022927709,5944105.28760561
30951,6,"Hilders, Ehrenberg","36115","06631",Hessen,"06",Landkreis Fulda,"361",111251707.010729,1147613.39769779,1.03154677670439,"361",561,1310527584,7034662.7406925
30952,6,Heringen,"36266","06632",Hessen,"06",Landkreis Hersfeld-Rotenburg,"362",60133688.1453227,772688.782357942,1.28495159068011,"362",560,1022927709,5944105.28760561
30953,6,Kirchberg an der Jagst,"74592","08127",Baden-Württemberg,"08",Landkreis Schwäbisch Hall,"745",40954041.0640149,23668.3024472175,0.057792349258579,"745",969,1099896720,4903529.01804971
30954,6,Aichstetten,"88317","08436",Baden-Württemberg,"08",Landkreis Ravensburg,"883",33794155.4511278,354131.18417403,1.04790659641181,"883",1076,64042369.96,867019.904781071
30955,6,Berkheim,"88450","08426",Baden-Württemberg,"08",Landkreis Biberach,"884",25018723.7173603,274061.031754637,1.09542371086047,"884",1071,1205381045,11774005.7946552
30956,6,Aalen,"73431","08136",Baden-Württemberg,"08",Landkreis Ostalbkreis,"734",15234913.5830933,502157.827335491,3.2960989545274,"734",1042,1052339123,12409755.8647879
30957,6,Münnerstadt,"97702","09672",Bayern,"09",Landkreis Bad Kissingen,"977",93111706.8667376,1166561.02648533,1.25286182129056,"977",1079,1591016305,9042806.5862392
30958,6,Wettringen,"91631","09571",Bayern,"09",Landkreis Ansbach,"916",21313129.9907855,338871.506312049,1.58996593395037,"916",883,565443197.9,2307719.41632383
30959,6,Buchenberg,"87474","09780",Bayern,"09",Landkreis Oberallgäu,"874",58189863.2030266,543504.689022528,0.934019533825368,"874",1136,823891477,12126925.1985962
30960,6,Hawangen,"87749","09778",Bayern,"09",Landkreis Unterallgäu,"877",14539649.6350765,293964.657585514,2.02181390173482,"877",1165,1027935119,11588209.389357
30961,6,Ebershausen,"86491","09774",Bayern,"09",Landkreis Günzburg,"864",11176180.1798195,44724.2087950706,0.40017437152479,"864",943,547910992.7,12989359.8737539
30962,6,Untrasried,"87496","09777",Bayern,"09",Landkreis Ostallgäu,"874",25798710.1639372,69761.3504955298,0.270406349977318,"874",1136,823891477,12126925.1985962
30963,6,Oy-Mittelberg,"87466","09780",Bayern,"09",Landkreis Oberallgäu,"874",60124841.9322674,858963.023427194,1.42863248504644,"874",1136,823891477,12126925.1985962
30964,6,Thannhausen,"86470","09774",Bayern,"09",Landkreis Günzburg,"864",20081532.9441372,885486.608740804,4.40945724215402,"864",943,547910992.7,12989359.8737539
30965,6,Gerolfingen,"91726","09571",Bayern,"09",Landkreis Ansbach,"917",12642919.8734545,45116.6608403167,0.35685317388624,"917",878,1212171070,9491305.79372937
30966,6,Mittelstetten,"82293","09179",Bayern,"09",Landkreis Fürstenfeldbruck,"822",18624586.6259518,814.570662915707,0.00437363083152,"822",19,600528810.6,9328896.84403071
30967,6,Sangerhausen,"06526","15087",Sachsen-Anhalt,"15",Landkreis Mansfeld-Südharz,"065",208458331.604582,301753.405484684,0.144754782964046,"065",684,208574560.8,301753.405484684
30968,6,Neunkirchen a. Brand,"91077","09474",Bayern,"09",Landkreis Forchheim,"910",50248091.7065634,169629.828869352,0.33758461885468,"910",900,326931450.4,351065.671709588
